,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,mean_abs_error,correlation,scale,zero_point,tensor_name,range,rmse/scale
853,FULLY_CONNECTED,4414,8192.0,0.021082282,-0.00092413736,0.08786936,0.00044544524,0.017177382,0.999773059382658,0.053653155,13,model_1/transformer/layer_6/output_layer_norm/mul_1;model_1/transformer/layer_6/output_layer_norm/add_1;model_1/transformer/layer_7/mha/mhasdp_3/key/MatMul;model_1/transformer/layer_7/mha/mhasdp_3/key/add1,13.681554525000001,0.3933705980836771
280,RESHAPE,2122,8192.0,0.0,0.0,0.0,0.0,0.0,0.9997730155931416,0.052701764,-2,model_1/transformer/layer_2/mha/mhasdp_3/MatMul,13.43894982,0.0
55,FULLY_CONNECTED,1222,8192.0,0.010434971,0.00035004487,0.034785453,0.000109027234,0.008541605,0.9997696106623926,0.027618386,-6,model_1/transformer/bert_embedding/layer_normalization/mul_1;model_1/transformer/bert_embedding/layer_normalization/add_1;model_1/transformer/layer_0/mha/mhasdp_3/value/MatMul;model_1/transformer/layer_0/mha/mhasdp_3/value/add1,7.04268843,0.37806737509947796
902,ADD,4610,16384.0,0.0,0.0,0.0,0.0,0.0,0.999768736882402,0.14676642,-26,model_1/transformer/layer_7/mha/mhasdp_7/add,37.4254371,0.0
901,MUL,4606,16384.0,0.0,0.0,0.0,0.0,0.0,0.999768736882402,0.14676642,-26,model_1/transformer/layer_7/mha/mhasdp_7/truediv;model_1/transformer/layer_0/mha/mhasdp_0/Sqrt,37.4254371,0.0
368,RESHAPE,2474,8192.0,0.0,0.0,0.0,0.0,0.0,0.9997650836013962,0.032098986,-10,model_1/transformer/layer_3/mha/mhasdp_0/MatMul_1,8.185241430000001,0.0
603,RESHAPE,3414,8192.0,0.0,0.0,0.0,0.0,0.0,0.9997573317936648,0.052001145,-2,model_1/transformer/layer_5/mha/mhasdp_1/MatMul,13.260291975,0.0
779,RESHAPE,4118,8192.0,0.0,0.0,0.0,0.0,0.0,0.9997539162104092,0.04522866,5,model_1/transformer/layer_6/mha/mhasdp_6/MatMul_1,11.5333083,0.0
541,FULLY_CONNECTED,3166,8192.0,0.017259099,-0.00035485893,0.11048664,0.00029831752,0.013940441,0.9997491134475518,0.041250184,-12,model_1/transformer/layer_3/output_layer_norm/mul_1;model_1/transformer/layer_3/output_layer_norm/add_1;model_1/transformer/layer_4/mha/mhasdp_6/key/MatMul;model_1/transformer/layer_4/mha/mhasdp_6/key/add1,10.51879692,0.41871015103890985
625,RESHAPE,3502,8192.0,0.0,0.0,0.0,0.0,0.0,0.9997476569917576,0.04040379,-5,model_1/transformer/layer_5/mha/mhasdp_3/MatMul,10.302966450000001,0.0
738,FULLY_CONNECTED,3954,8192.0,0.022008503,-0.0019533143,0.11648971,0.000488826,0.01786412,0.9997467539015542,0.054836653,7,model_1/transformer/layer_5/output_layer_norm/mul_1;model_1/transformer/layer_5/output_layer_norm/add_1;model_1/transformer/layer_6/mha/mhasdp_3/key/MatMul;model_1/transformer/layer_6/mha/mhasdp_3/key/add1,13.983346515,0.4031867109295816
839,RESHAPE,4358,8192.0,0.0,0.0,0.0,0.0,0.0,0.9997456439873628,0.038944833,-3,model_1/transformer/layer_7/mha/mhasdp_1/MatMul_1,9.930932415,0.0
60,FULLY_CONNECTED,1242,8192.0,0.011472016,0.00016951728,0.049086474,0.00013165436,0.009256496,0.999737292352148,0.024286386,-5,model_1/transformer/bert_embedding/layer_normalization/mul_1;model_1/transformer/bert_embedding/layer_normalization/add_1;model_1/transformer/layer_0/mha/mhasdp_4/query/MatMul;model_1/transformer/layer_0/mha/mhasdp_4/query/add1,6.19302843,0.47244877780772787
668,FULLY_CONNECTED,3674,8192.0,0.024270091,0.00011100987,0.10328846,0.00058926997,0.019838583,0.9997335663346076,0.06490601,-4,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_7/query/MatMul;model_1/transformer/layer_5/mha/mhasdp_7/query/add1,16.55103255,0.37400055128735654
898,FULLY_CONNECTED,4594,8192.0,0.023168802,0.000671359,0.07719378,0.00053736416,0.019023115,0.9997317444836132,0.063240334,-10,model_1/transformer/layer_6/output_layer_norm/mul_1;model_1/transformer/layer_6/output_layer_norm/add_1;model_1/transformer/layer_7/mha/mhasdp_7/query/MatMul;model_1/transformer/layer_7/mha/mhasdp_7/query/add1,16.12628517,0.3665558827193609
258,RESHAPE,2034,8192.0,0.0,0.0,0.0,0.0,0.0,0.9997304419980354,0.044306602,-1,model_1/transformer/layer_2/mha/mhasdp_1/MatMul,11.29818351,0.0
26,FULLY_CONNECTED,1106,8192.0,0.015979968,0.0006167487,0.060253173,0.0002558092,0.013039292,0.9997299398465797,0.040648878,-1,model_1/transformer/bert_embedding/layer_normalization/mul_1;model_1/transformer/bert_embedding/layer_normalization/add_1;model_1/transformer/layer_0/mha/mhasdp_1/key/MatMul;model_1/transformer/layer_0/mha/mhasdp_1/key/add1,10.36546389,0.39346809003201383
712,FULLY_CONNECTED,3850,8192.0,0.02107237,-0.00018865887,0.09167895,0.00044427454,0.016974645,0.9997264435017,0.048055757,-5,model_1/transformer/layer_5/output_layer_norm/mul_1;model_1/transformer/layer_5/output_layer_norm/add_1;model_1/transformer/layer_6/mha/mhasdp_0/value/MatMul;model_1/transformer/layer_6/mha/mhasdp_0/value/add1,12.254218035,0.4386117784988868
330,RESHAPE,2322,8192.0,0.0,0.0,0.0,0.0,0.0,0.9997221794651242,0.032049913,3,model_1/transformer/layer_2/mha/mhasdp_7/MatMul_1,8.172727815,0.0
153,FULLY_CONNECTED,1614,8192.0,0.018346552,-0.00011411212,0.08495793,0.00033684634,0.014754505,0.9997187573144904,0.044077203,-1,model_1/transformer/layer_0/output_layer_norm/mul_1;model_1/transformer/layer_0/output_layer_norm/add_1;model_1/transformer/layer_1/mha/mhasdp_2/query/MatMul;model_1/transformer/layer_1/mha/mhasdp_2/query/add1,11.239686765,0.41639153184741595
152,FULLY_CONNECTED,1610,8192.0,0.018198594,0.00014821491,0.082035124,0.0003314625,0.014769785,0.9997186188853326,0.047072727,6,model_1/transformer/layer_0/output_layer_norm/mul_1;model_1/transformer/layer_0/output_layer_norm/add_1;model_1/transformer/layer_1/mha/mhasdp_2/key/MatMul;model_1/transformer/layer_1/mha/mhasdp_2/key/add1,12.003545385,0.3867656023245586
612,FULLY_CONNECTED,3450,8192.0,0.019691814,0.00016160015,0.08793254,0.00038813025,0.016025703,0.9997176405302663,0.051260542,8,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_2/key/MatMul;model_1/transformer/layer_5/mha/mhasdp_2/key/add1,13.07143821,0.3843311205550227
461,FULLY_CONNECTED,2846,262144.0,0.044020552,-6.181583e-05,0.16298497,0.0019378306,0.03635389,0.99971333623408,0.12564394,16,model_1/transformer/layer_3/attention_layer_norm/mul_1;model_1/transformer/layer_3/attention_layer_norm/add_1;model_1/transformer/layer_3/intermediate/MatMul;model_1/transformer/layer_3/intermediate/add;model_1/transformer/layer_3/intermediate/mul1,32.0392047,0.35036148466541783
460,FULLY_CONNECTED,2842,262144.0,0.025864014,-3.633602e-05,0.09576096,0.00066895486,0.021359514,0.9997133361936876,0.07382135,16,model_1/transformer/layer_3/attention_layer_norm/mul_1;model_1/transformer/layer_3/attention_layer_norm/add_1;model_1/transformer/layer_3/intermediate/MatMul;model_1/transformer/layer_3/intermediate/add1,18.82444425,0.35036153756903105
538,RESHAPE,3154,8192.0,0.0,0.0,0.0,0.0,0.0,0.99971320775722,0.032077145,4,model_1/transformer/layer_4/mha/mhasdp_5/MatMul_1,8.179671975,0.0
71,FULLY_CONNECTED,1286,8192.0,0.014126358,-3.060294e-05,0.05515714,0.00019959666,0.011345046,0.9997130523247446,0.030516341,-6,model_1/transformer/bert_embedding/layer_normalization/mul_1;model_1/transformer/bert_embedding/layer_normalization/add_1;model_1/transformer/layer_0/mha/mhasdp_5/query/MatMul;model_1/transformer/layer_0/mha/mhasdp_5/query/add1,7.7816669549999995,0.46296075287559124
312,FULLY_CONNECTED,2250,8192.0,0.023016889,-0.0009846305,0.16474494,0.0005312197,0.019036666,0.9997129858757122,0.067847215,10,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_6/query/MatMul;model_1/transformer/layer_2/mha/mhasdp_6/query/add1,17.301039825,0.33970744170667055
516,RESHAPE,3066,8192.0,0.0,0.0,0.0,0.0,0.0,0.999711604314507,0.029658303,-1,model_1/transformer/layer_4/mha/mhasdp_3/MatMul_1,7.562867265,0.0
483,RESHAPE,2934,8192.0,0.0,0.0,0.0,0.0,0.0,0.9997037709928418,0.029938744,4,model_1/transformer/layer_4/mha/mhasdp_0/MatMul_1,7.63437972,0.0
274,FULLY_CONNECTED,2098,8192.0,0.015687717,0.0009811812,0.06627691,0.00024720255,0.012840464,0.9997014871998836,0.041843213,1,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_2/value/MatMul;model_1/transformer/layer_2/mha/mhasdp_2/value/add1,10.670019315,0.3757521273258882
645,FULLY_CONNECTED,3582,8192.0,0.019601949,-0.00069428934,0.09037056,0.00038493762,0.015906299,0.999700407005109,0.04866715,4,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_5/key/MatMul;model_1/transformer/layer_5/mha/mhasdp_5/key/add1,12.41012325,0.4031431307640692
322,FULLY_CONNECTED,2290,8192.0,0.016350672,-0.0010318276,0.094094075,0.00026873022,0.013289306,0.9996988947856978,0.04233151,-1,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_7/key/MatMul;model_1/transformer/layer_2/mha/mhasdp_7/key/add1,10.79453505,0.3872527347904652
379,RESHAPE,2518,8192.0,0.0,0.0,0.0,0.0,0.0,0.9996964939890032,0.029696746,-2,model_1/transformer/layer_3/mha/mhasdp_1/MatMul_1,7.57267023,0.0
598,RESHAPE,3394,8192.0,0.0,0.0,0.0,0.0,0.0,0.9996959475333618,0.0386537,1,model_1/transformer/layer_5/mha/mhasdp_0/MatMul_1,9.8566935,0.0
405,FULLY_CONNECTED,2622,8192.0,0.015086629,-0.00060263445,0.1259116,0.0002281775,0.012262201,0.999695837041902,0.04043425,4,model_1/transformer/layer_2/output_layer_norm/mul_1;model_1/transformer/layer_2/output_layer_norm/add_1;model_1/transformer/layer_3/mha/mhasdp_4/query/MatMul;model_1/transformer/layer_3/mha/mhasdp_4/query/add1,10.310733749999999,0.3735829238672129
476,FULLY_CONNECTED,2906,8192.0,0.019477285,-0.004499721,0.1061147,0.00040004545,0.016217763,0.9996951499938654,0.048854627,11,model_1/transformer/layer_3/output_layer_norm/mul_1;model_1/transformer/layer_3/output_layer_norm/add_1;model_1/transformer/layer_4/mha/mhasdp_0/query/MatMul;model_1/transformer/layer_4/mha/mhasdp_0/query/add1,12.457929884999999,0.4094010628251288
590,FULLY_CONNECTED,3362,8192.0,0.019198641,-0.0010309813,0.13692275,0.00037075847,0.015444914,0.9996891951527024,0.046331316,4,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_0/key/MatMul;model_1/transformer/layer_5/mha/mhasdp_0/key/add1,11.81448558,0.4155955651481175
149,RESHAPE,1598,8192.0,0.0,0.0,0.0,0.0,0.0,0.9996888838179392,0.038013585,3,model_1/transformer/layer_1/mha/mhasdp_1/MatMul_1,9.693464175,0.0
278,FULLY_CONNECTED,2114,8192.0,0.019338924,0.0012015536,0.074277535,0.00037558403,0.015884893,0.999680526271766,0.052701764,-2,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_3/key/MatMul;model_1/transformer/layer_2/mha/mhasdp_3/key/add1,13.43894982,0.3677294455281234
33,FULLY_CONNECTED,1134,8192.0,0.011842618,0.00082214206,0.044435196,0.0001409935,0.009674716,0.9996804967717976,0.029460177,-4,model_1/transformer/bert_embedding/layer_normalization/mul_1;model_1/transformer/bert_embedding/layer_normalization/add_1;model_1/transformer/layer_0/mha/mhasdp_1/value/MatMul;model_1/transformer/layer_0/mha/mhasdp_1/value/add1,7.512345135,0.4030548894702554
707,RESHAPE,3830,8192.0,0.0,0.0,0.0,0.0,0.0,0.9996776576991572,0.048593793,-5,model_1/transformer/layer_6/mha/mhasdp_0/MatMul,12.391417215,0.0
871,FULLY_CONNECTED,4486,8192.0,0.016466623,-0.0006221549,0.080112696,0.00027184328,0.01327658,0.9996766790439082,0.037423443,-1,model_1/transformer/layer_6/output_layer_norm/mul_1;model_1/transformer/layer_6/output_layer_norm/add_1;model_1/transformer/layer_7/mha/mhasdp_4/value/MatMul;model_1/transformer/layer_7/mha/mhasdp_4/value/add1,9.542977965,0.44057064832292503
601,FULLY_CONNECTED,3406,8192.0,0.019898267,0.00088145887,0.13235466,0.00039732025,0.01615964,0.9996715382921164,0.052001145,-2,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_1/key/MatMul;model_1/transformer/layer_5/mha/mhasdp_1/key/add1,13.260291975,0.38331643790741216
187,RESHAPE,1750,8192.0,0.0,0.0,0.0,0.0,0.0,0.9996691860819492,0.03817154,9,model_1/transformer/layer_1/mha/mhasdp_5/MatMul,9.733742699999999,0.0
721,ADD,3886,16384.0,0.0,0.0,0.0,0.0,0.0,0.999668115586778,0.16611391,13,model_1/transformer/layer_6/mha/mhasdp_1/add,42.35904705,0.0
720,MUL,3882,16384.0,0.0,0.0,0.0,0.0,0.0,0.999668115586778,0.16611391,13,model_1/transformer/layer_6/mha/mhasdp_1/truediv;model_1/transformer/layer_0/mha/mhasdp_0/Sqrt,42.35904705,0.0
861,RESHAPE,4446,8192.0,0.0,0.0,0.0,0.0,0.0,0.9996594265434452,0.04294276,-4,model_1/transformer/layer_7/mha/mhasdp_3/MatMul_1,10.9504038,0.0
520,FULLY_CONNECTED,3082,8192.0,0.02054783,0.002866379,0.104150794,0.00043070546,0.016796522,0.9996567446457651,0.05170114,-9,model_1/transformer/layer_3/output_layer_norm/mul_1;model_1/transformer/layer_3/output_layer_norm/add_1;model_1/transformer/layer_4/mha/mhasdp_4/query/MatMul;model_1/transformer/layer_4/mha/mhasdp_4/query/add1,13.1837907,0.40141173934226726
198,RESHAPE,1794,8192.0,0.0,0.0,0.0,0.0,0.0,0.999655386018196,0.043674033,5,model_1/transformer/layer_1/mha/mhasdp_6/MatMul,11.136878415,0.0
291,RESHAPE,2166,8192.0,0.0,0.0,0.0,0.0,0.0,0.9996537012826434,0.032926254,-1,model_1/transformer/layer_2/mha/mhasdp_4/MatMul,8.396194770000001,0.0
63,MUL,1254,16384.0,0.0,0.0,0.0,0.0,0.0,0.9996526796379136,0.037091594,18,model_1/transformer/layer_0/mha/mhasdp_4/truediv;model_1/transformer/layer_0/mha/mhasdp_0/Sqrt,9.45835647,0.0
64,ADD,1258,16384.0,0.0,0.0,0.0,0.0,0.0,0.9996526796379136,0.037091594,18,model_1/transformer/layer_0/mha/mhasdp_4/add,9.45835647,0.0
434,RESHAPE,2738,8192.0,0.0,0.0,0.0,0.0,0.0,0.9996515009519316,0.031103237,2,model_1/transformer/layer_3/mha/mhasdp_6/MatMul_1,7.931325435,0.0
77,FULLY_CONNECTED,1310,8192.0,0.014272542,0.00022854809,0.055360366,0.00020379928,0.011636938,0.9996500648563932,0.03635677,-21,model_1/transformer/bert_embedding/layer_normalization/mul_1;model_1/transformer/bert_embedding/layer_normalization/add_1;model_1/transformer/layer_0/mha/mhasdp_5/value/MatMul;model_1/transformer/layer_0/mha/mhasdp_5/value/add1,9.27097635,0.39265942828161166
208,FULLY_CONNECTED,1834,8192.0,0.013423115,2.093765e-05,0.068495266,0.00018025681,0.010830505,0.9996415305103994,0.031577818,3,model_1/transformer/layer_0/output_layer_norm/mul_1;model_1/transformer/layer_0/output_layer_norm/add_1;model_1/transformer/layer_1/mha/mhasdp_7/query/MatMul;model_1/transformer/layer_1/mha/mhasdp_7/query/add1,8.05234359,0.4251710867848852
427,FULLY_CONNECTED,2710,8192.0,0.019189162,0.0005111139,0.0824382,0.00036863668,0.015686268,0.9996409082370769,0.051153563,1,model_1/transformer/layer_2/output_layer_norm/mul_1;model_1/transformer/layer_2/output_layer_norm/add_1;model_1/transformer/layer_3/mha/mhasdp_6/query/MatMul;model_1/transformer/layer_3/mha/mhasdp_6/query/add1,13.044158565,0.3753387333248322
215,RESHAPE,1862,8192.0,0.0,0.0,0.0,0.0,0.0,0.9996396961921786,0.030386453,-1,model_1/transformer/layer_1/mha/mhasdp_7/MatMul_1,7.748545515,0.0
256,FULLY_CONNECTED,2026,8192.0,0.018271139,-0.0002811155,0.08464092,0.0003340273,0.014786994,0.9996374394723052,0.044306602,-1,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_1/key/MatMul;model_1/transformer/layer_2/mha/mhasdp_1/key/add1,11.29818351,0.4124986556632089
493,FULLY_CONNECTED,2974,8192.0,0.015385776,-0.0012823398,0.0587015,0.0002384805,0.012541494,0.9996342823974598,0.03199725,-11,model_1/transformer/layer_3/output_layer_norm/mul_1;model_1/transformer/layer_3/output_layer_norm/add_1;model_1/transformer/layer_4/mha/mhasdp_1/value/MatMul;model_1/transformer/layer_4/mha/mhasdp_1/value/add1,8.15929875,0.4826294091762504
675,RESHAPE,3702,8192.0,0.0,0.0,0.0,0.0,0.0,0.9996307682216196,0.048656538,-1,model_1/transformer/layer_5/mha/mhasdp_7/MatMul_1,12.40741719,0.0
367,FULLY_CONNECTED,2470,8192.0,0.013850497,-0.001032984,0.06060794,0.00019307721,0.0112079885,0.9996299444369566,0.032098986,-10,model_1/transformer/layer_2/output_layer_norm/mul_1;model_1/transformer/layer_2/output_layer_norm/add_1;model_1/transformer/layer_3/mha/mhasdp_0/value/MatMul;model_1/transformer/layer_3/mha/mhasdp_0/value/add1,8.185241430000001,0.43288665131946164
279,FULLY_CONNECTED,2118,8192.0,0.021575803,-0.0014331307,0.09556144,0.0004678758,0.017746024,0.9996292268878244,0.06009569,-1,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_3/query/MatMul;model_1/transformer/layer_2/mha/mhasdp_3/query/add1,15.32440095,0.35993324793827447
428,RESHAPE,2714,8192.0,0.0,0.0,0.0,0.0,0.0,0.9996271723720616,0.0518196,-1,model_1/transformer/layer_3/mha/mhasdp_6/MatMul,13.213998,0.0
19,MUL,1078,16384.0,0.0,0.0,0.0,0.0,0.0,0.9996269390374718,0.051765304,-27,model_1/transformer/layer_0/mha/mhasdp_0/truediv;model_1/transformer/layer_0/mha/mhasdp_0/Sqrt1,13.20015252,0.0
20,ADD,1082,16384.0,0.0,0.0,0.0,0.0,0.0,0.9996269390374718,0.051765304,-27,model_1/transformer/layer_0/mha/mhasdp_0/add,13.20015252,0.0
723,FULLY_CONNECTED,3894,8192.0,0.01512578,0.0013896638,0.08526792,0.00023102197,0.01225016,0.999625353644861,0.035948854,-5,model_1/transformer/layer_5/output_layer_norm/mul_1;model_1/transformer/layer_5/output_layer_norm/add_1;model_1/transformer/layer_6/mha/mhasdp_1/value/MatMul;model_1/transformer/layer_6/mha/mhasdp_1/value/add1,9.16695777,0.42280643762171916
623,FULLY_CONNECTED,3494,8192.0,0.018570935,0.0020228515,0.10587784,0.00034944926,0.015002024,0.999624641339876,0.04040379,-5,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_3/key/MatMul;model_1/transformer/layer_5/mha/mhasdp_3/key/add1,10.302966450000001,0.46266852672412345
778,FULLY_CONNECTED,4114,8192.0,0.018202584,-0.0007460681,0.08386084,0.000332109,0.014755008,0.9996228289186704,0.04522866,5,model_1/transformer/layer_5/output_layer_norm/mul_1;model_1/transformer/layer_5/output_layer_norm/add_1;model_1/transformer/layer_6/mha/mhasdp_6/value/MatMul;model_1/transformer/layer_6/mha/mhasdp_6/value/add1,11.5333083,0.4029272144899082
230,FULLY_CONNECTED,1922,262144.0,0.02821036,0.0005744491,0.13653481,0.0007961735,0.02294223,0.9996170924041776,0.070558615,14,model_1/transformer/layer_1/attention_layer_norm/mul_1;model_1/transformer/layer_1/attention_layer_norm/add_1;model_1/transformer/layer_1/intermediate/MatMul;model_1/transformer/layer_1/intermediate/add1,17.992446825000002,0.3999022169586053
231,FULLY_CONNECTED,1926,262144.0,0.04801404,0.0009777322,0.23238268,0.002306359,0.039047677,0.9996170923884956,0.12009077,14,model_1/transformer/layer_1/attention_layer_norm/mul_1;model_1/transformer/layer_1/attention_layer_norm/add_1;model_1/transformer/layer_1/intermediate/MatMul;model_1/transformer/layer_1/intermediate/add;model_1/transformer/layer_1/intermediate/mul1,30.62314635,0.3999022292055184
268,FULLY_CONNECTED,2074,8192.0,0.015440702,-0.0015317281,0.07380296,0.0002409776,0.0126001835,0.9996148976288096,0.039556853,4,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_2/query/MatMul;model_1/transformer/layer_2/mha/mhasdp_2/query/add1,10.086997515,0.3924339791154156
253,RESHAPE,2014,8192.0,0.0,0.0,0.0,0.0,0.0,0.9996098982173988,0.034144495,-7,model_1/transformer/layer_2/mha/mhasdp_0/MatMul_1,8.706846225,0.0
185,FULLY_CONNECTED,1742,8192.0,0.014406278,6.789628e-05,0.097681545,0.00020770438,0.011711507,0.9996025654838112,0.03817154,9,model_1/transformer/layer_0/output_layer_norm/mul_1;model_1/transformer/layer_0/output_layer_norm/add_1;model_1/transformer/layer_1/mha/mhasdp_5/key/MatMul;model_1/transformer/layer_1/mha/mhasdp_5/key/add1,9.733742699999999,0.3775575383714131
790,RESHAPE,4162,8192.0,0.0,0.0,0.0,0.0,0.0,0.999594078838236,0.045234155,-1,model_1/transformer/layer_6/mha/mhasdp_7/MatMul_1,11.534709525,0.0
838,FULLY_CONNECTED,4354,8192.0,0.019028096,0.00038746826,0.0916094,0.00036239385,0.015261794,0.9995920611491113,0.038944833,-3,model_1/transformer/layer_6/output_layer_norm/mul_1;model_1/transformer/layer_6/output_layer_norm/add_1;model_1/transformer/layer_7/mha/mhasdp_1/value/MatMul;model_1/transformer/layer_7/mha/mhasdp_1/value/add1,9.930932415,0.4888105419526674
160,RESHAPE,1642,8192.0,0.0,0.0,0.0,0.0,0.0,0.9995885389688786,0.03436215,-3,model_1/transformer/layer_1/mha/mhasdp_2/MatMul_1,8.76234825,0.0
505,RESHAPE,3022,8192.0,0.0,0.0,0.0,0.0,0.0,0.9995882880167786,0.024117181,-2,model_1/transformer/layer_4/mha/mhasdp_2/MatMul_1,6.149881155,0.0
